ttractatus
sezgiabat
ozguralaz
Hakki_Arikan
orkun_tekin
banuguven
zagortenay76
zaytungnews
zaytung
alphanmanas
gelenbe
basakpurut
Fisbecer
mehmetayan75
alialtugkoca
ahmetesari
gokhan_uslu
okanbarlas
ConnectedVivaKi
Scobleizer
crunchbase
VentureBeat
FatihCaliskann
tarkanonar
tugrult
behlulgoktepe
sencanozen
Munteha
nilaldemir
eekmekci
cagriorcan
TolgaTatari
CaglarKilinc
youthcomtr
emrahkaya
kisacapamir
sequoia
cemm
senelsahin
soysald
GiderosMobile
ozgurzan
mmt
endeavor_turkey
EmreAydincckspt
sosmednet
seyhunozkara
Ziya_Alemdar
namik_kural
devrimdemirel
Eticaret_Mag
sosyotap
MetinUca
MARKmostcom
YipitData
PaulFish
vkirtok
turkishventures
csertoglu
fadig
richardbranson
shereboy
emrahakdag
smokeonthe
erdilyasaroglu
GaniMujde
selcukerdem
omerkirk
MongoDB
arifersin
cemcatikkas
GalatasaraySK
BiLiSiMisleri
keremgorsev
MGokhanAhi
ALIATIFBIR
rsms
noaheverett
TwitPic
cem
serkanunsal
HarvardBiz
serdarakinan
kirtok
MillennialMedia
GSkolikcom
guardiantech
ZDNet
TutsPlusCode
EricaGrigg
vendorprisey
socialmedia2day
NewMediaMaiden
CreativeBoulder
rockmore
hootsuite
marissamayer
zephoria
stevenbjohnson
ludwikc
nikhil_parekh
Quora
WebProNews
RWW
Techmeme
aysegulyurdanur
digitalage
science
IMDb
YouTube
WhiteHouse
ObamaWhiteHouse
Google
ericschmidt
ForbesTech
firatdemirel
TurkcellPartner
Wikipedia
FoursquareGuide
Turkcell
WIRED
arstechnica
TechCrunch
TheNextWeb
bbcturkce
Cerutca
alemsah
MarketingTR
mashable
TweetDeck
endeavor_global
netdirekt
DijitalHabitat
burakbuyukdemir
milliyet
hafifuyku
ardakutsal
caglar_erol
webrazzi
SinaAfra
etohum
BBCBreaking
NatGeo
FIFAcom
BillGates
FIFAWorldCup
Cristiano
CMYLMZ
kilicdarogluk
ntvspor
AdEffx
sporx
comScore
Elif_Safak
Hurriyet
ersanozer
mackolik
mserdark
