TheExpanseWR
MihaiAlisie
tathadas
DaphneKoller
andykonwinski
sheopory
CommitStrip
immivoice
murthylawfirm
Ram_Guha
kalyanrath
KananGill
runarorama
deanwampler
Tim_Vickery
GoogleAI
tsf_podcast
MarianOanceaCub
d11e9
pipermerriam
ParityTech
ethchris
ianjmeikle
ChrJentzsch
ethereumecf
VladZamfir
GeorgeAHallam
AndrewYNg
karpathy
geoff_hinton
matei_zaharia
MikeCafarella
cutting
hadoop
apachekafka
ApacheSpark
JimCampbellTFR
MarcusSpeller
petedonaldson
FootballRamble
Hyperdub
BurialUK
nntaleb
gavofyork
WarpRecords
ethereum
meattle
rohanseth
virajmohan
rohandang
karanmaini
DigiTyler
Joey7Barton
ylecun
OctSkyward
gavinandresen
FKAtwigs
thefield_axel
SBTRKT
caribouband
FourTet
throttleclark
Bibio
AphexTwin
BatForLashes
adichad
odersky
mhouellebecq
honigstein
jonawils
Zonal_Marking
Paolo_Bandini
JamesHorncastle
acjimbo
NickSzabo4
VitalikButerin
Snowden
ConsenSys
