Maarionapujol
BarRefaeli
GemmaLinan
tonimunoz
marinallansana
Joanridao
marta_caila
ariadnaoltra
xantallavina
govern
maria_patino
RaquelMartos
ferranmascarell
albertsaezc
Gent_d_Units
madridfusion
julien_alvarez
Llumbarrera
FMigoya
manel_pinero
AleixEspargaro
toniaira
toritoquique
toni_strubell
SantiNollaMD
arturvilalta
Arcadi42
SandraBarneda
marciansTV3
OscarAndreu
LaiaSanz_
cap0
solomoto_es
iordeecm
joancarlesperis
nadalrafel
FCBbasket
MCGUFFINTEATRE
_ANAMILAN_
fertejerom
iuforn
Bertallopis
winesandthecity
directopaladar
JuanfraEscudero
BrunoMars
murielcasals
_JesusVazquez_
SeleccionsCAT
laiatudel
xbundo
gemmaherrero
324_societat
sonypictures_es
paulocoelho
MinoriaAB
joseluiscarazo
Anti_Merengues
LuqueJoseA
albertcuesta
pedroj_ramirez
JaumeBarbera
AnnaSimo
apuntem
RollingStone
puntcat
laSextaTV
AgustiColomines
JosepBargallo
Mikahdewaart
ramonmorato_
xavierverdaguer
divinity_es
SalvameDiarioT5
fabricatele
QuimVilasecaPau
miquelguarro
lluiscosta1
MecanicDentista
xaviondj
ProducteCAT
encatala
PointNem0
Skibus2013
olayaalbert
mark_snchz
xuxo276
Dani_Academy
LauraJuncosa
Geemma_Bcn
Laura_SJ_Quer
NuriaFontfria
paullynha_s2
Raquelrobleda
lorena_vazquez
ArusityslaSexta
ctello91
xaviertrias
mariaxinxo
philmusical
edudebatlle
albertbassas
Fermi_Fdes
ferrancorreas
MartaCarreras_
PereMas
AlfredBosch
TianRiba
salvameoficial
elperiodico_cat
Catinformacio
marcmarquez93
324_politica
Carolcerezuela
PedrodelaRosa1
estopaoficial
xavicoral
agustibenedito
PilarRubio_
ramontremosa
maximafm_radio
catygianna
VilaWeb
SoloTemazos
LaDansSonyMusic
quimsalvador
maticatradio
junqueras
13_Pinto
kilianj
Mascherano
deejayenka
RokoOficial
Natejawai
jcorominas
montserrat_tura
miteleonline
solidaritatcat
assemblea
CristiPedroche
DaniMateoAgain
josepsoler_ief
lauragarsa
CarodRoviraJLl
SusanaReche
educasanova12
play_charlie
As_TomasRoncero
8aldia
gcapdevila
naciodigital
anna_arque
rfef
carlestorras
Catala_Correcte
SamsungMobile
NACHOVIDALPORN
FRANCESKAJ
XancletaCat
tweetjobe
mequedodeporte
constanromero
carmegimeno
ValeYellow46
RafaelNadal
AlejandroSanz
albertocontador
GuillemBalague
eva_hache
queconovell
324_cultura
2MONTOYA
MarcBartra
LaVanguardiaCAT
FCBarcelona_es
DidacLee
susannagriso
AnnaSimonMari
Sraeverdeen_SP1
LaDaurada
emparmoliner
colladoberta
karguinano
McAgondeu
montsebordas
tweettopics_app
marcelivirgili
rod2sudcat
ferrantorrentll
DJTechTools
aureliomanzano
noticiascrudas
uriel_bertran
albertmajoral
_anapastor_
conciertosbcn
europapress
BibianaBallbe
tendenciastv
TimeOutBCN
TrendsBarcelona
rodalia2
instagram
LeolaBell
fmarcalvaro
CanRocaCeller
betesiclicks
ultrasonica
xevimontoya
xarxaindepe
KikoMatamoros
lectoralibre
LluisAmiguet
LaContraLV
LNALOZ
EncarnaSchez
ChistePicantes
SoyLaMaxi
martaaltarriba
alo_oficial
Carolina_Abril_
jesuslocampos
MiquelAgutRiera
JordiGuardiolaF
SiqueRodriguez
La_Directa
JoseMotatv
nessbu
MogutsFutbol
CreixellONAFM
lapastisseria
Albertarque
lacristins
Prody81
LaGraderia
angelmartin_nc
criscubero
Toni_Cruanyes
abarceloh25
damCR
lesportiuCAT
mtemprano
Kiko_Hernandez
carmenalcayde
MainatJM
Sofia_Deejay
infoRAC1
oriolcruz
MarcGasol
la_noria
vertelevisivos
FormulaTV
Vertele
Tonosanchis
_Pedro17_
jofrellombart
JordiGraupera
elconvidatTV3
afll2
xavicupido
emarcenet
alguigil
bornoscalafell
annasantigosa
Aureagomez
jordancarver
martiriverola20
Becaria_
FrancescaFrigo
WayneRooney
famosos_blog
terelu_campos
PepeRubianes1
La_Capi
CarmenAlcaydeCF
Miriamblancog
JoanaMorillas
androidcentral
realmadrid
flofdezz
AS_Relano
JuanjoBrau
Rogergrimau
candelafigueras
gencat
epunset
jona2santos
jordiGlez
Rafinha
xlemus
marccrosas
GUTY14HAZ
miquelcalcada
Guaje7Villa
AdrianoCorreia6
CuencaIsaac
txearana
ElenaGadel
ramon_pellicer
josjaviersantos
CineFestBRBCN
la_marato
jordi_bordas
daniviev
tonialba
marionaisern
juditmasco
aurea_vallejo
mrtfernandez
ellarguero
PaulinaGretzky
taniallasera
DeluxeSabado
NeymarJrSite
diariARA
crackoviadeTV3
EduPolo
jpedrerol
xavigaya
BoKrkic
jordigraciapuig
pacoleonbarrios
victorlucha75
MiguelelSevilla
LaVanguardia
Esquerra_ERC
alfonslopeztena
JoanTarda
AngyFdz
VictorCorreal
nuriabartra
cat_perseguida
Culturizando
LluisMascaro
sirolopez
QuimMasferrer
tonimoog
onasportnit
acorraladostv
FuriaseElena
salvadorcot
Tamara_Gorro
ton15br
smussull
AngelsPlanas
bardinovi
monikasweetins
xescoespar
JordiArmenteras
100metres
marquitosgarcia
marcdomenech13
JORDIRIOS
Nicela1899fcb
anna1899fcb
silviabril
neymarjr
max_1899
soniamonroy
ClubMitjanit
Camaleonical
ernestmaragall
paugasol
HStoitchkov8
TodoHeavyMetal
El_Hormiguero
JorgeSalvadorOF
Xavierdeltell
YolaBerrocal
YoliAranda
RAFAMORATETE
TatianaSV2011
espinosa_albert
SoniaEscudero
LluisBartra
cine_cat
todof1net
MTudela
ACUDlTS
jaumecabre47
Marc_Serra
Hildebrandsr
aleixparise
joselarraza
LaSexologia
Charlymoya
asjalacisnovela
roseramills
losmareaoficial
laiamarques
tsisquella
Catradioesports
MariaLapiedra1
jaumemullor
PiratsSSistema
orioldebalanzo
elscatarres
obrintpas
lapegatina
pegasusdargento
rod2cat
danisenabre
benestarFIATC
pedropiqueras
quediario
vinscatalunya
lluisrecoder
androides
FCBarcelona
rudy5fernandez
elmundoes
ElTerrat
Twitpuntcat
muniesa92
alexdelaIglesia
SergiRoberto10
quenomescolteu
rodalies
lavecianapetita
thepinkertones
xarxanoticies
ocio_DC
diarioas
ChristianG_7
QuimMonzo
OTTOZUTZCLUB
davidbisbal
Comapunset
bojan927
edusotomoreno
mercebotella
alexsantosbcn
miuies
coteroces
DaniAlvesD2
MigRico
XaviBonastre
elperiodico
CarmendMairena
LUISROLLAN
julia_otero
MarquesAgnes
gerardeulofeu
BelenEstebanM
PipiEstrada1
Borisizaguirre
XSalaimartin
DoctorMoriarty
_danielmartin_
frandomenech
llfoix
ristomejide
frac1
xgraset
xabigorta
CarmeBarcelo
elchiringuitotv
SSantiagosegura
quimnadal
soler_toni
HootsuiteMobile
Thiago6
AFontas3
bruno_oro
ROCCOCITY
fricandomatiner
ivanmedinaIM
coloresdelavid4
jalguersuaricom
manel_lucas
kylieminogue
GeorgeMichael
riverakiko
JLlMerlos
martatorne
blancoynegro
soyfunky
ceskfreixas
EspitChupitos
natarroyo
NadalMiki
Carlos_Latre
ManuGuix
VadorLlado
acaradeperro
PaulaVazquezTV
ganyet
versiorac1
mariusserra
Mohamed_Jordi
Santi_Millan
josecorbacho
xpuig75
bardeportes
quimdomenech
rbesac
LuMartinBCN
martiperarnau
rickyrubio9
tv3cat
David74Sanchez
maldiniplus
michaelrobinson
TV3alacarta
aguerosergiokun
lacompetencia
jordiborda
lalibreta
lalauramartinez
SergioRamos
cesc4official
CatalunyaRadio
webdebolsillo
xavierbosch
ooriol
Malenacosta7
esport3
Quimkong
juliosalinas19
mobilism_org
elandroidelibre
perezesquerdo
APM
10Ronaldinho
DamiaLopez
lorenzo99
buhosoficial
SarmientoSandra
toniclapes
AlbertLlimos
Berto_Romero
shakira
PaulinaRubio
Fotlipou
ARAesports
3gerardpique
CarlesFite
Ronaldo_R10
LaTdP
rut_vilar
orioldomenech
gemmontero
monicaplanas
RIVALDOOFICIAL
AXN_Espana
coopstreball
tonidelatorre
vortega_
davidbroc
Universal_Spain
poloniatv3
30minuts
antonibassas
rac105
gerardromero
Cristiano
Sandro_Rosell
salamartin
jordibaste
radioflaixbac
hootsuite
cardriverthef1
RTorquemada
deLaVanguardia
MotoGP
ebenach
AngelLlacer
jordicosta1
soniagelma
airllimos
RogerSaperas
JoanLaportaFCB
MarcMundet78
LUISENRIQUE21
Carles5puyol
Sergimas
laiaferrer
EsportsRAC1
Lacamadepandora
beatport
UOCuniversitat
elpuntavui
Circuitcat_cat
guillemilkyway
postlost
lasegonahora
tudirasrac1
Numark
davidguetta
Primertoc
FCBRAC1
meteorac1
NoPuedoCreer
360Apps_
Renovat
eljueves
jordievole
SLQH
El_Intermedio
Buenafuente
andresiniesta8
DisneyPixar
Opinio_EPC
piemofficial
e3_barca
324cat
324_comarques
elmonarac1
evaloz
Eloga
fansofu2
marca
hola
el_pais
rac1
flaixfm
lavanguardia2
mundodeportivo
sport
Kissdafunk
house_music
HausTV
housemusicnews
artistshouse
FCBarcelona_cat
zetaKiller
iTunesTrailers
