Zardios
cupvic
AlbertGaspa
ensestanfotent
betregue
MarcGarciaB
AlanizPefaure
MC_Abadesses
jaumetr
el_cerillo
JoventRepublica
gemmapapu
joventCCGG
Jatielino
Ponz12
ncolomo5
albert_tp
joangubert
jflorit
Pharmaton_es
saezmiravet
CarlesCaballero
isaacperaire
AB_Aviles
nyeeu
Festi_Guixols
marcelmiquel
mimayala1
SERVEISFINANCER
garciamarcmarta
14Vili14
Casdelscatalans
EsquerraBerga
MartaVilaltaR
ariadnajou
icv_vic
DavidPujolB
paupuigdevall
miquelvivas
humbert526
joansau
Gerard_BQ
sergidpm
shiroikarasu63
JordiVilarroda
Mariteixi
ERCVng
ainapuigperez
cdcripolles
alcoceba
annacorbatera
Ribelinoslist
cupmanresa
arnaubuxade
isaacmp16
albert_6_
cupnacional
BROS_VAN
cgtsallent
esquerracassa
laura_gali
Benicolet
destacatccgg
joventValldAro
AnnaJulve
oriarovira
EstherPonsa
PauCaballeria
martavilaltat
NilPapiol
sonygimmi
jordiportabella
jerctordera
RogerMuntal
josep_arisa
FUCKWORKDOTCOM
casoliva
ujgirona
saracanyelles
dolorscamats
33freakis
MonicaGrandia
marcoantoniogl
joriesong
01Binari
CalNanu
JoventBadalona
evasanchezbcn
serranocastella
Titajuani
bcndecideix
Fustenko21
albertbadia
xaviflorensa
renaixensa
silviamartinez
jbigorra
xaviroger
Tuiter20n
adrobau
XavierRocaRada
CorisaMediaGrup
FuturCatalunya
col_moragues
JMFreixanet
polinker
jordicasals
PSC_Ripolles
larecerca
mariadepalamos
Osonashopping
elianglada
Rogergombau
grupblanquerna
arnaucasadevall
AlbertFornies
gisel_la_
Perlamadeu
montsedume
perearagones
elFutur
paupresas
Mariona_Tor
oriolriusayra
xaviermir
gemmalago
toni_strubell
EnricdelAmo
CCRipolles
_jo_do
ELSVERDS
RocaV7
eleccionscat
ftelevall
veny_slanky
JoanAlvarez_
ratierdelecour
Pumocat
JoventPV
bvisio
naciodigital
EsquerraTarrega
dbartrina
gerardcoca
jordedu
diariARA
identitatcat
Joansu
pereesquerra
joanpuig
Elcanvireal
jppujol
rogerpz
sergierena
ERC_Vacarisses
joseprodrigo
unracoblaugrana
JaumeMC
albertprat
xDavidLeon
elspetsoficial
bernatpicornell
JuntsxPalamos
bellatxao
carlesigemma
MireiaMarti
lluissoler
jordidume
allioliversions
ercbcnsocinfo
joseparias_
arestubau
Festiv_Cadaques
geroutlive
sometent
abdbaye
sarabailac
Bcnbusturistic
boletsfera
obrintpas
marc_lluz
esquerratgn
frankpolite
gerardbajona
mferres
jordiaranda
oriolmataro
Confianzatron
illorente
salbrich
jercStJoanAb
Esquerra_sbd
Twitpuntcat
valencianna
somosrockeros
jercripolles
cercafeina
jcomajoan
el9nou
lolamsala
cronicacat
martarovira
pgoma
sergidelosrios
miquelcarrillo
arnauurgell
gerardgomezf
rutacolonies
TMB_Barcelona
ERC_CanetdeMar
bernatvarela
pauibars
ebenach
marinallansana
jovedecideix
piulitica
marcpuigperez
nacioripolles
directe
Esquerra_ERC
cubelespetit
cbassaganya
akollins
