estelsimo
Mayacastaner
sarai_sarroca
jmaati
annaganzinelli
laculturanoval
btvllengua
sweetiecakes718
NguardiaNuria
birreti
saraescriu
epicPBRpics
albertbatalla
AtramFG
femcastells
martacabre
neusalsi
carlesgala
Nil_Via
LaraBCN24
MoToDa18
Farmiweb
RTLbcn
noticiaoberta
MupertBCN
pisturisticno
miguel45455
de_anguera
jordiolivebasi
JoanTarda
dclaverabeteve
BrotonsCristina
claraaliaguilla
lau_arias_
jscasanovas
miquel_sabe
tonavs
BTVdirecte
patalgar
msarrats
carmencortesvid
encuestatweetz
SaraLos91
basicsbtv
Marta_Dogi
martamartorell
slowBTV
mauro59484261
Silvia_Gutier
GIC_UAB
brayanmiguello1
runnikcom
boky_jacob
correbarri
AlbaCarreres
jmdempere
Gabri_yeti_bcn
Sebopi
alba_shs
nuriallabina
BolsaCorredor
LowLightseries
a_mitjans
visitagranges
Runedia
KEPA1970
cemcancaralleu
MontonElsa
laiabalasch
mireiaudina
btvesports
PD_Vallirana
Laia_Cervello
raulmarato
silviacarbonell
84_Pae
naoj77
manelcascante
rogermataapa
xmuixi
MarioRobert75
sllorensr
carmecabrera
abigailarmen
olgavalencia
dimiquel
meritxellh
aplanaguma
JordiMontalbo
OriolBcn2015
SandraMestresE
fcentellesR
beteve
RocioRomeroDiaz
MartinezGuillem
CarlesAlcoyent
FerrerGra
AlexMillan77
JRoyoLlaurado
SoniaDeulofeu
MozosAbokatuak
dbertran
jordi_bresco
constancau
MarcVidalCanal
EcoLogicGracia
ComeWithMrGreen
marcosamores
elmatidebcn
albablazquezz
xaman15
mcampg
Aturmobea
lolua34
GeorginaBarcelo
busky80
marcosarizmendi
maiolroger
ainhoar7
JordiBartomeus
pabloruizbcn
marc_garciab
anagili
RafelLujan
aurorarodgon
rogerescapa
enricbotella
evaarde
SergiMaranya
evavial
marinagalmoz
sgarcidus
casasnuria
muntsarius
MarcaBlancaYT
blogmaldito
gboscanc
MANS_Ecologic
tuitterdenjoni
mireiacrmzn
Pitu_56
iuAndres
lenapons
doribrodriguez
rauxacatalana
kelly007771
Eu_Carbonell
segadors62
77gloriat
Alicia___Gomez
AsselaBP
jan6copes
ailec56
rbesac
gemorenourpi
miriamgifre
PodcastsCat
alcaldiaxBCN
47726820A
munipinfo
tonidalos
aml1006
laiabonetrull
MototransNet
smoresoprieto
enJordiRoca
Jessicadelmoral
Andrea_Ginesm
seroaroca
ElRegalitoES
jnomde
carla_mes
realitzadora
BuffEpicRun
tigre_nabil7
martinh7575
mariaxinxo
adriarz
frrn9
alicia_cal2
jamfriolive
divErsia7
RuthJimeneztv
adaim1
RunnersTVcat
vilamitja
merchins22
BarTomas_Sarria
Bio_Ge
LaVilella
rivalpetit
JofreRiera
PATRICKCNN
fashionfilmsesp
cinemamalda
Monica_Usart
anuska12
JoanBragulat
marinaftorne
culesrsacra
afilba
CarroMontse
SusannaPascual
jofreserret
Migdia8tv
Abelunimbus
fageda
mvergesros
AlexandraAlsius
cemclaror
MarcAyala_
alexgarciatv
Claudia_GS_
paubm1111
quinatele
Marina10siches
vbalcells
taxibcn8111
Esplacgag
alexia_dn
isagales
ovelascob
ElsRaros
Milits
ainhoasose
espai_D
enricblanch
jovesana12
Maryjanemuriel
montgapi
dreach1
miriamnadal
paulaflorit
ditifet_rpm
albert_s_c
noemiprous
CursaSantEsteve
isablmoreno
Berni182
sergialbertvazq
andrea_ro_co
isagonzalo
Sunstech_es
NavlisAmme
Albertmvidal
geminis25
CPEsquerda
Jimenez_Cin
mire_mm
blog_hart
rasensioc
LauraSanzGarcia
TanzenAsoc
lilosantianes
oriolcolominas
esibina
La_Pujolassos
XABELBER
ANDREURUIZM
patrocla13
JenniferPareja
ventanabatible
nicobrasso
eduardfalip
casillaijrnji7
davidcarreras
marionaluna
MaiteVdx
hjgdp
IvanRibera16
Burjales
PereJoanPujol
Fidel_Rubio
LizRickard
akewuele
Karissaxpe
viladabadu
novullpagar_cat
jankalag
fandeNuriaFeliu
JordiPDonat
jobofill
NMuries
IbanSerrano
sergigarnica
mariazape65
salvapou
cescmartinez
ivamorcillo
calderomarc
EquipReporters
MaratoBcn
JmtFunkylovers
Nachtfe
alexiscrosas
teresasensio
docdelmes
ZHargalos
bertusvia
PatriciaDS88
jacolomes
floctv
Marika678
SkidoAlex
xdauder
Qum7
edgarberengena
lauracastell00
AlbertMajos
sbguarch
aurigm
CarmeDeManresa
DocsBarcelona
ArturGironella
sara_castrillo
esplaiscatalans
NuriaJulia
pilar_ppla
GIGES72
MireiaEscarre
pauruiz1993
rtroyano
mapuci
EdgarFornos
martacasanovas
dsordn_creativo
StefiRuano
rtorruella
BeAruiz99a
leixcuberes
vampiradelraval
EnricCV
Ribodeau
oportunitis
itu18
laurapvictoria
NoVotis20N
initec
xtomas
nataliaolartec
AlfredBosch
CatalunyaSi
CistellaS
xaviertrias
JuditJordana
ramonfelipo
groscule
carmeriera
AlumniFCRI
fjirla
Itv_citaprevia
L_Avenc
martacasagolda
AntoniaCastello
estervilar
NoeTarr
polmarsa
ASRodenas
uriol108
jordirifa
PilarGP_
AticoLibros
Giselar
comandament
ConsultaBarca
sergisabate
carinaverdu
TxellEsteve
cquijorna
antonibelchi
APM
marctexido
Nat_Vila
DarioPorras7575
ernestcauhe
GemmaLinan
vanepetitr
NuriaPeraire
Elma_Vila
cristina_igle
8aldia
Marc84bcn
Polthecook
cristina_mont
cupnacional
ACVEdicions
AntoniVallejo
PepaGomez3
totsantcugat
LoraGrau
Laura_Moreno6
c_chinchilla
JunquerasRovira
aviijoan
JuanCMejiaLlano
iec
danicasanovas
SI_social_media
jordicrisol
PilarLahora
AspencatOficial
primokurt
Akiarts
oscar_gcuervo
SteveGreenFunds
llfeliu
carmen_gv
vidmumo
thanos51
AnnaCorretja
marcebrian
MimeBarcelo
ara_SI_toca
alvarsp
Monicalabart
EEstelaRoura
dolorscamats
xcatpuntcat
directe
vpartal
guiadecardedeu
Cnollamiralles
hamzamarzok
Blanquerna
gemmaferrer88
btvnoticies
AparcadosElCort
UNITATxBCN
ull_de_poll
laura_bertran
noticiesdin
joangubert
guillemsans
Aparicio_L
xevialde
hootsuite
PlataformaPV
Hesperion
ursgn
Twitpuntcat
Concertestelada
Llibertatcat
MireiaMiquel
seminari414
medius9
EstherPonsa
jordiportabella
lesrogerades
bettigefeche9
FGrau
gebelque
alba_om
Raibarba
NaturLesCorts
Xsorribas
Ribelinoslist
SergiHLazaro
Gracia_Decideix
francescorra
JuditSerra
montserrat_tura
annetamg
quicotweet
uribarba
LuR_BcN
WikiLeaksSpain
gmayol85
toni_strubell
Irbec_tw
Tech4You_es
BarbaraFreixa
Stephi_Santana
arroyodavid
SiraBaro
Marinafreixa
Esquerra_ERC
miedoalparo
LauraPalenque
GerardRocha
acebrian
KarmendeMairena
BlanquernaFCRI
enriccambray
ToloMoya
oriolesteveg
enricxicoy
albertgasset
ARA_media
irene_dm
ToniAbadal
vistinovist
JordiAsturgo
rcarandell
Bleend
airunmg
jordifeu
mariadiumaro
vindrul
jaumeferrer
jaumeguixa
naufeg
