gbhtrhtr
SOMOS_CAPACES_
celmi909
Nuradab
SFamiliaEnComu
rogeramigo
adama_ong
SALVADORAM0R
thevoiceproject
JoanjoGuanyem
LadyGangsterMad
m_odena
mariaelisaojeda
EscolAnticapi
pacoezquerra1
IcvEuiaGramenet
VolcanoTeide
MartinLudo2011
CridaCardedeu
pgoma
javier_salame
ShupShup3
SalutICV
Energia_Justa
morenolluis
lmarinoav
gsemprunmdg
LaAnaIn
MbeleAche
GentlyCruel
quierovotar9N
nefeerr
JavierHuertaF
bcnencomu
BCN_barris
FundiPau
enriquemosquera
IntervieneGila
IvetteGuilbert
arqueoleg
JosepCabayol
ledamoslavuelta
vendrellj
iniciativaBCN
granfjsh
xcasanovasc
trestasses
NuriaLozanoMont
mdportell
tualbacete
VivalaRepublic1
Enekohakkinen
europatetoca
sindlibresegu
CoriworldE
R_EvolutionPro
leydetodos
GrupAmicsGais
Esquerra_ERC
PoblenouMap
ICV_Granollers
frmat
AturemEurovegas
icvsantmarti
Minyonet
EmiliadeCarinho
osfernandez
BydeliciasCat
enfermarebelde
autoconsumamos
YOPPinfo
CandToniBarbara
gataimimis
EticaA
CanodromCongres
mamerino
SevillaAlex
CGTDonuts
byvilchef
Goernefrau
Defensem_TV3
antroperplejo
joanmaria_soler
uniopoblenou
CarriePunto
pontaquez
MeconiumBCN
joanserrat
FemRambla
entitatspoble9
BethGuiol
BCNAntirumors
JordiEzponda
PublicPoblenou
1967Francesc
Vic_GS
Alexis_GGG
constelacioneso
DonesICV
assembleagroga
pacomorales
contrainfos
PoblenouAVV
annamiracebron
paugv87
EspadasManel
rosaerrekerre
FalcMartini
EsterBoixadera
luccrmar
NouNueve
finamarch
ignasicomellas
nanguera2004
JordiTorquemada
GabrielLosada
Txeck_
ASolidriaP9
LaTomaPoblenou
MarBondia
icveuiaBCN
lordysae
FlordeMaig
martaribasfrias
elu_sanchez
marinpei
juanmichb
xesteban
carlotap9
sicomtelevision
encierrosantpau
kupridino
pauplouu
salutindignada
x_riu
UCFRSantMarti
TarragonaNews
AnaMNovoa
fgarrobo
silviacasorran
nupuripiapa
sinpalabrasbcn
PereNieto
rgsaperas
NoeiPau
Roman_Sandra
8choa
comunllum
jcc_cat
jovesev
sandreta14
luikeska
ricardgoma
ICVSANTADRIA
oriolferran
icveuia
ICVSantBoi
